religion,total,geo_code,geo_level,geo_version
Jainism,1,5001,local,2016
Kirat,8476,5001,local,2016
Prakriti,2573,5001,local,2016
Sikhism,4,5001,local,2016
Others,273,5001,local,2016
Bahai,3,5012,local,2016
Bon,2,5012,local,2016
Buddism,5311,5012,local,2016
Christianity,1906,5012,local,2016
Hindu,39427,5012,local,2016
Islam,181,5012,local,2016
Jainism,0,5012,local,2016
Kirat,12280,5012,local,2016
Prakriti,1838,5012,local,2016
Sikhism,0,5012,local,2016
Others,184,5012,local,2016
Bahai,3,5011,local,2016
Bon,2,5011,local,2016
Buddism,3065,5011,local,2016
Christianity,757,5011,local,2016
Hindu,16901,5011,local,2016
Islam,11,5011,local,2016
Jainism,0,5011,local,2016
Kirat,7886,5011,local,2016
Prakriti,18,5011,local,2016
Sikhism,0,5011,local,2016
Others,66,5011,local,2016
Bahai,1,5005,local,2016
Bon,0,5005,local,2016
Buddism,256,5005,local,2016
Christianity,335,5005,local,2016
Hindu,31628,5005,local,2016
Islam,259,5005,local,2016
Jainism,8,5005,local,2016
Kirat,46,5005,local,2016
Prakriti,131,5005,local,2016
Sikhism,0,5005,local,2016
Others,53,5005,local,2016
Bahai,0,5013,local,2016
Bon,0,5013,local,2016
Buddism,357,5013,local,2016
Christianity,963,5013,local,2016
Hindu,48206,5013,local,2016
Islam,1226,5013,local,2016
Jainism,122,5013,local,2016
Kirat,256,5013,local,2016
Prakriti,849,5013,local,2016
Sikhism,3,5013,local,2016
Others,61,5013,local,2016
Bahai,0,5008,local,2016
Bon,0,5008,local,2016
Buddism,418,5008,local,2016
Christianity,195,5008,local,2016
Hindu,35755,5008,local,2016
Islam,2827,5008,local,2016
Jainism,22,5008,local,2016
Kirat,130,5008,local,2016
Prakriti,317,5008,local,2016
Sikhism,0,5008,local,2016
Others,111,5008,local,2016
Bahai,0,5004,local,2016
Bon,0,5004,local,2016
Buddism,13,5004,local,2016
Christianity,270,5004,local,2016
Hindu,34591,5004,local,2016
Islam,3229,5004,local,2016
Jainism,33,5004,local,2016
Kirat,1,5004,local,2016
Prakriti,1277,5004,local,2016
Sikhism,0,5004,local,2016
Others,56,5004,local,2016
Bahai,0,5006,local,2016
Bon,0,5006,local,2016
Buddism,35,5006,local,2016
Christianity,713,5006,local,2016
Hindu,35472,5006,local,2016
Islam,2729,5006,local,2016
Jainism,0,5006,local,2016
Kirat,9,5006,local,2016
Prakriti,2785,5006,local,2016
Sikhism,0,5006,local,2016
Others,76,5006,local,2016
Bahai,0,5009,local,2016
Bon,1,5009,local,2016
Buddism,3626,5009,local,2016
Christianity,1917,5009,local,2016
Hindu,18258,5009,local,2016
Islam,31,5009,local,2016
Jainism,0,5009,local,2016
Kirat,6681,5009,local,2016
Prakriti,24,5009,local,2016
Sikhism,0,5009,local,2016
Others,380,5009,local,2016
Bahai,0,5002,local,2016
Bon,1,5002,local,2016
Buddism,2425,5002,local,2016
Christianity,983,5002,local,2016
Hindu,194191,5002,local,2016
Islam,18010,5002,local,2016
Jainism,764,5002,local,2016
Kirat,1522,5002,local,2016
Prakriti,110,5002,local,2016
Sikhism,14,5002,local,2016
Others,506,5002,local,2016
Bahai,0,68,district,2016
Bon,0,68,district,2016
Buddism,28753,68,district,2016
Christianity,2343,68,district,2016
Hindu,42575,68,district,2016
Islam,13,68,district,2016
Jainism,0,68,district,2016
Kirat,31940,68,district,2016
Prakriti,65,68,district,2016
Sikhism,0,68,district,2016
Others,197,68,district,2016
Bahai,0,11001,local,2016
Bon,0,11001,local,2016
Buddism,3669,11001,local,2016
Christianity,739,11001,local,2016
Hindu,9370,11001,local,2016
Islam,0,11001,local,2016
Jainism,0,11001,local,2016
Kirat,5856,11001,local,2016
Prakriti,5,11001,local,2016
Sikhism,0,11001,local,2016
Others,52,11001,local,2016
Bahai,0,11006,local,2016
Bon,0,11006,local,2016
Buddism,1644,11006,local,2016
Christianity,173,11006,local,2016
Hindu,10514,11006,local,2016
Islam,0,11006,local,2016
Jainism,0,11006,local,2016
Kirat,3756,11006,local,2016
Prakriti,24,11006,local,2016
Sikhism,0,11006,local,2016
Others,38,11006,local,2016
Bahai,0,11007,local,2016
Bon,0,11007,local,2016
Buddism,10824,11007,local,2016
Christianity,138,11007,local,2016
Hindu,8670,11007,local,2016
Islam,3,11007,local,2016
Jainism,0,11007,local,2016
Kirat,1294,11007,local,2016
Prakriti,11,11007,local,2016
Sikhism,0,11007,local,2016
Others,37,11007,local,2016
Bahai,0,11004,local,2016
Bon,0,11004,local,2016
Buddism,1602,11004,local,2016
Christianity,22,11004,local,2016
Hindu,3884,11004,local,2016
Islam,0,11004,local,2016
Jainism,0,11004,local,2016
Kirat,6,11004,local,2016
Prakriti,17,11004,local,2016
Sikhism,0,11004,local,2016
Others,3,11004,local,2016
Bahai,0,11003,local,2016
Bon,0,11003,local,2016
Buddism,6330,11003,local,2016
Christianity,153,11003,local,2016
Hindu,1932,11003,local,2016
Islam,3,11003,local,2016
Jainism,0,11003,local,2016
Kirat,674,11003,local,2016
Prakriti,1,11003,local,2016
Sikhism,0,11003,local,2016
Others,40,11003,local,2016
Bahai,0,11008,local,2016
Bon,0,11008,local,2016
Buddism,1328,11008,local,2016
Christianity,150,11008,local,2016
Hindu,3982,11008,local,2016
Islam,7,11008,local,2016
Jainism,0,11008,local,2016
Kirat,4046,11008,local,2016
Prakriti,6,11008,local,2016
Sikhism,0,11008,local,2016
Others,11,11008,local,2016
Bahai,0,11005,local,2016
Bon,0,11005,local,2016
Buddism,623,11005,local,2016
Christianity,103,11005,local,2016
Hindu,988,11005,local,2016
Islam,0,11005,local,2016
Jainism,0,11005,local,2016
Kirat,9728,11005,local,2016
Prakriti,0,11005,local,2016
Sikhism,0,11005,local,2016
Others,10,11005,local,2016
Bahai,0,11002,local,2016
Bon,0,11002,local,2016
Buddism,2733,11002,local,2016
Christianity,865,11002,local,2016
Hindu,3235,11002,local,2016
Islam,0,11002,local,2016
Jainism,0,11002,local,2016
Kirat,6580,11002,local,2016
Prakriti,1,11002,local,2016
Sikhism,0,11002,local,2016
Others,6,11002,local,2016
Bahai,10,6,province,2016
Bon,12,6,province,2016
Buddism,48551,6,province,2016
Christianity,20390,6,province,2016
Hindu,1497277,6,province,2016
Islam,2840,6,province,2016
Jainism,1,6,province,2016
Kirat,19,6,province,2016
Prakriti,363,6,province,2016
Sikhism,0,6,province,2016
Others,955,6,province,2016
Bahai,0,14,district,2016
Bon,0,14,district,2016
Buddism,5100,14,district,2016
Christianity,1201,14,district,2016
Hindu,254971,14,district,2016
Islam,459,14,district,2016
Jainism,0,14,district,2016
Kirat,0,14,district,2016
Prakriti,8,14,district,2016
Sikhism,0,14,district,2016
Others,31,14,district,2016
Bahai,0,60001,local,2016
Bon,0,60001,local,2016
Buddism,67,60001,local,2016
Christianity,0,60001,local,2016
Hindu,29120,60001,local,2016
Islam,60,60001,local,2016
Jainism,0,60001,local,2016
Kirat,0,60001,local,2016
Prakriti,1,60001,local,2016
Sikhism,0,60001,local,2016
Others,9,60001,local,2016
Bahai,0,60007,local,2016
Bon,0,60007,local,2016
Buddism,610,60007,local,2016
Christianity,52,60007,local,2016
Hindu,21357,60007,local,2016
Islam,10,60007,local,2016
Jainism,0,60007,local,2016
Kirat,0,60007,local,2016
Prakriti,0,60007,local,2016
Sikhism,0,60007,local,2016
Others,4,60007,local,2016
Bahai,0,60002,local,2016
Bon,0,60002,local,2016
Buddism,1,60002,local,2016
Christianity,32,60002,local,2016
Hindu,18744,60002,local,2016
Islam,0,60002,local,2016
Jainism,0,60002,local,2016
Kirat,0,60002,local,2016
Prakriti,1,60002,local,2016
Sikhism,0,60002,local,2016
Others,0,60002,local,2016
Bahai,0,60009,local,2016
Bon,0,60009,local,2016
Buddism,88,60009,local,2016
Christianity,541,60009,local,2016
Hindu,27273,60009,local,2016
Islam,19,60009,local,2016
Jainism,0,60009,local,2016
Kirat,0,60009,local,2016
Prakriti,1,60009,local,2016
Sikhism,0,60009,local,2016
Others,0,60009,local,2016
Bahai,0,60006,local,2016
Bon,0,60006,local,2016
Buddism,1066,60006,local,2016
Christianity,170,60006,local,2016
Hindu,14590,60006,local,2016
Islam,56,60006,local,2016
Jainism,0,60006,local,2016
Kirat,0,60006,local,2016
Prakriti,0,60006,local,2016
Sikhism,0,60006,local,2016
Others,1,60006,local,2016
Bahai,0,60004,local,2016
Bon,0,60004,local,2016
Buddism,903,60004,local,2016
Christianity,3,60004,local,2016
Hindu,25242,60004,local,2016
Islam,1,60004,local,2016
Jainism,0,60004,local,2016
Kirat,0,60004,local,2016
Prakriti,0,60004,local,2016
Sikhism,0,60004,local,2016
Others,0,60004,local,2016
Bahai,0,60005,local,2016
Bon,0,60005,local,2016
Buddism,54,60005,local,2016
Christianity,62,60005,local,2016
Hindu,41400,60005,local,2016
Islam,6,60005,local,2016
Jainism,0,60005,local,2016
Kirat,0,60005,local,2016
Prakriti,4,60005,local,2016
Sikhism,0,60005,local,2016
Others,14,60005,local,2016
Bahai,0,60010,local,2016
Bon,0,60010,local,2016
Buddism,1232,60010,local,2016
Christianity,289,60010,local,2016
Hindu,19265,60010,local,2016
Islam,15,60010,local,2016
Jainism,0,60010,local,2016
Kirat,0,60010,local,2016
Prakriti,0,60010,local,2016
Sikhism,0,60010,local,2016
Others,1,60010,local,2016
Bahai,0,60003,local,2016
Bon,0,60003,local,2016
Buddism,229,60003,local,2016
Christianity,41,60003,local,2016
Hindu,20670,60003,local,2016
Islam,291,60003,local,2016
Jainism,0,60003,local,2016
Kirat,0,60003,local,2016
Prakriti,0,60003,local,2016
Sikhism,0,60003,local,2016
Others,2,60003,local,2016
Bahai,0,60008,local,2016
Bon,0,60008,local,2016
Buddism,825,60008,local,2016
Christianity,11,60008,local,2016
Hindu,18439,60008,local,2016
Islam,1,60008,local,2016
Jainism,0,60008,local,2016
Kirat,0,60008,local,2016
Prakriti,1,60008,local,2016
Sikhism,0,60008,local,2016
Others,0,60008,local,2016
Bahai,0,60011,local,2016
Bon,0,60011,local,2016
Buddism,25,60011,local,2016
Christianity,0,60011,local,2016
Hindu,18871,60011,local,2016
Islam,0,60011,local,2016
Jainism,0,60011,local,2016
Kirat,0,60011,local,2016
Prakriti,0,60011,local,2016
Sikhism,0,60011,local,2016
Others,0,60011,local,2016
Bahai,1,25,district,2016
Bon,0,25,district,2016
Buddism,9213,25,district,2016
Christianity,100,25,district,2016
Hindu,41509,25,district,2016
Islam,11,25,district,2016
Jainism,1,25,district,2016
Kirat,1,25,district,2016
Prakriti,1,25,district,2016
Sikhism,0,25,district,2016
Others,21,25,district,2016
Bahai,0,66001,local,2016
Bon,0,66001,local,2016
Buddism,5,66001,local,2016
Christianity,47,66001,local,2016
Hindu,7087,66001,local,2016
Islam,0,66001,local,2016
Jainism,0,66001,local,2016
Kirat,0,66001,local,2016
Prakriti,0,66001,local,2016
Sikhism,0,66001,local,2016
Others,1,66001,local,2016
Bahai,0,66005,local,2016
Bon,0,66005,local,2016
Buddism,375,66005,local,2016
Christianity,20,66005,local,2016
Hindu,9473,66005,local,2016
Islam,0,66005,local,2016
Jainism,0,66005,local,2016
Kirat,0,66005,local,2016
Prakriti,0,66005,local,2016
Sikhism,0,66005,local,2016
Others,0,66005,local,2016
Bahai,0,66004,local,2016
Bon,0,66004,local,2016
Buddism,4157,66004,local,2016
Christianity,0,66004,local,2016
Hindu,84,66004,local,2016
Islam,0,66004,local,2016
Jainism,0,66004,local,2016
Kirat,0,66004,local,2016
Prakriti,1,66004,local,2016
Sikhism,0,66004,local,2016
Others,8,66004,local,2016
Bahai,1,66003,local,2016
Bon,0,66003,local,2016
Buddism,916,66003,local,2016
Christianity,0,66003,local,2016
Hindu,5128,66003,local,2016
Islam,0,66003,local,2016
Jainism,0,66003,local,2016
Kirat,0,66003,local,2016
Prakriti,0,66003,local,2016
Sikhism,0,66003,local,2016
Others,0,66003,local,2016
Bahai,0,66002,local,2016
Bon,0,66002,local,2016
Buddism,1081,66002,local,2016
Christianity,2,66002,local,2016
Hindu,4453,66002,local,2016
Islam,0,66002,local,2016
Jainism,0,66002,local,2016
Kirat,0,66002,local,2016
Prakriti,0,66002,local,2016
Sikhism,0,66002,local,2016
Others,5,66002,local,2016
Bahai,0,66006,local,2016
Bon,0,66006,local,2016
Buddism,2333,66006,local,2016
Christianity,27,66006,local,2016
Hindu,9658,66006,local,2016
Islam,11,66006,local,2016
Jainism,1,66006,local,2016
Kirat,1,66006,local,2016
Prakriti,0,66006,local,2016
Sikhism,0,66006,local,2016
Others,7,66006,local,2016
Bahai,0,66007,local,2016
Bon,0,66007,local,2016
Buddism,346,66007,local,2016
Christianity,4,66007,local,2016
Hindu,5626,66007,local,2016
Islam,0,66007,local,2016
Jainism,0,66007,local,2016
Kirat,0,66007,local,2016
Prakriti,0,66007,local,2016
Sikhism,0,66007,local,2016
Others,0,66007,local,2016
Bahai,1,29,district,2016
Bon,0,29,district,2016
Buddism,1344,29,district,2016
Christianity,714,29,district,2016
Hindu,106618,29,district,2016
Islam,111,29,district,2016
Jainism,0,29,district,2016
Kirat,0,29,district,2016
Prakriti,1,29,district,2016
Sikhism,0,29,district,2016
Others,132,29,district,2016
Bahai,0,63004,local,2016
Bon,0,63004,local,2016
Buddism,0,63004,local,2016
Christianity,47,63004,local,2016
Hindu,13120,63004,local,2016
Islam,49,63004,local,2016
Jainism,0,63004,local,2016
Kirat,0,63004,local,2016
Prakriti,0,63004,local,2016
Sikhism,0,63004,local,2016
Others,0,63004,local,2016
Bahai,0,63006,local,2016
Bon,0,63006,local,2016
Buddism,4,63006,local,2016
Christianity,163,63006,local,2016
Hindu,11841,63006,local,2016
Islam,0,63006,local,2016
Jainism,0,63006,local,2016
Kirat,0,63006,local,2016
Prakriti,0,63006,local,2016
Sikhism,0,63006,local,2016
Others,0,63006,local,2016
Bahai,0,63008,local,2016
Bon,0,63008,local,2016
Buddism,1,63008,local,2016
Christianity,20,63008,local,2016
Hindu,13586,63008,local,2016
Islam,0,63008,local,2016
Jainism,0,63008,local,2016
Kirat,0,63008,local,2016
Prakriti,0,63008,local,2016
Sikhism,0,63008,local,2016
Others,0,63008,local,2016
Bahai,1,63005,local,2016
Bon,0,63005,local,2016
Buddism,560,63005,local,2016
Christianity,126,63005,local,2016
Hindu,13826,63005,local,2016
Islam,0,63005,local,2016
Jainism,0,63005,local,2016
Kirat,0,63005,local,2016
Prakriti,1,63005,local,2016
Sikhism,0,63005,local,2016
Others,94,63005,local,2016
Bahai,0,63001,local,2016
Bon,0,63001,local,2016
Buddism,603,63001,local,2016
Christianity,226,63001,local,2016
Hindu,19466,63001,local,2016
Islam,62,63001,local,2016
Jainism,0,63001,local,2016
Kirat,0,63001,local,2016
Prakriti,0,63001,local,2016
Sikhism,0,63001,local,2016
Others,14,63001,local,2016
Bahai,0,63002,local,2016
Bon,0,63002,local,2016
Buddism,176,63002,local,2016
Christianity,7,63002,local,2016
Hindu,9718,63002,local,2016
Islam,0,63002,local,2016
Jainism,0,63002,local,2016
Kirat,0,63002,local,2016
Prakriti,0,63002,local,2016
Sikhism,0,63002,local,2016
Others,19,63002,local,2016
Bahai,0,63003,local,2016
Bon,0,63003,local,2016
Buddism,0,63003,local,2016
Christianity,46,63003,local,2016
Hindu,10502,63003,local,2016
Islam,0,63003,local,2016
Jainism,0,63003,local,2016
Kirat,0,63003,local,2016
Prakriti,0,63003,local,2016
Sikhism,0,63003,local,2016
Others,5,63003,local,2016
Bahai,0,63007,local,2016
Bon,0,63007,local,2016
Buddism,0,63007,local,2016
Christianity,79,63007,local,2016
Hindu,14559,63007,local,2016
Islam,0,63007,local,2016
Jainism,0,63007,local,2016
Kirat,0,63007,local,2016
Prakriti,0,63007,local,2016
Sikhism,0,63007,local,2016
Others,0,63007,local,2016
Bahai,1,70,district,2016
Bon,1,70,district,2016
Buddism,14402,70,district,2016
Christianity,12022,70,district,2016
Hindu,322244,70,district,2016
Islam,1825,70,district,2016
Jainism,0,70,district,2016
Kirat,14,70,district,2016
Prakriti,49,70,district,2016
Sikhism,0,70,district,2016
Others,246,70,district,2016
Bahai,0,59008,local,2016
Bon,0,59008,local,2016
Buddism,2347,59008,local,2016
Christianity,298,59008,local,2016
Hindu,29574,59008,local,2016
Islam,7,59008,local,2016
Jainism,0,59008,local,2016
Kirat,0,59008,local,2016
Prakriti,1,59008,local,2016
Sikhism,0,59008,local,2016
Others,9,59008,local,2016
Bahai,0,59005,local,2016
Bon,0,59005,local,2016
Buddism,118,59005,local,2016
Christianity,206,59005,local,2016
Hindu,16936,59005,local,2016
Islam,1,59005,local,2016
Jainism,0,59005,local,2016
Kirat,0,59005,local,2016
Prakriti,1,59005,local,2016
Sikhism,0,59005,local,2016
Others,13,59005,local,2016
Bahai,1,59006,local,2016
Bon,1,59006,local,2016
Buddism,505,59006,local,2016
Christianity,1130,59006,local,2016
Hindu,42632,59006,local,2016
Islam,32,59006,local,2016
Jainism,0,59006,local,2016
Kirat,0,59006,local,2016
Prakriti,0,59006,local,2016
Sikhism,0,59006,local,2016
Others,58,59006,local,2016
Bahai,0,59001,local,2016
Bon,0,59001,local,2016
Buddism,2989,59001,local,2016
Christianity,1191,59001,local,2016
Hindu,22573,59001,local,2016
Islam,4,59001,local,2016
Jainism,0,59001,local,2016
Kirat,5,59001,local,2016
Prakriti,4,59001,local,2016
Sikhism,0,59001,local,2016
Others,54,59001,local,2016
Bahai,0,59007,local,2016
Bon,0,59007,local,2016
Buddism,1592,59007,local,2016
Christianity,1889,59007,local,2016
Hindu,28038,59007,local,2016
Islam,8,59007,local,2016
Jainism,0,59007,local,2016
Kirat,0,59007,local,2016
Prakriti,1,59007,local,2016
Sikhism,0,59007,local,2016
Others,55,59007,local,2016
Bahai,0,59009,local,2016
Bon,0,59009,local,2016
Buddism,2,59009,local,2016
Christianity,208,59009,local,2016
Hindu,26105,59009,local,2016
Islam,4,59009,local,2016
Jainism,0,59009,local,2016
Kirat,0,59009,local,2016
Prakriti,0,59009,local,2016
Sikhism,0,59009,local,2016
Others,0,59009,local,2016
Bahai,0,59003,local,2016
Bon,0,59003,local,2016
Buddism,3522,59003,local,2016
Christianity,5464,59003,local,2016
Hindu,94365,59003,local,2016
Islam,1660,59003,local,2016
Jainism,0,59003,local,2016
Kirat,9,59003,local,2016
Prakriti,36,59003,local,2016
Sikhism,0,59003,local,2016
Others,51,59003,local,2016
Bahai,0,59002,local,2016
Bon,0,59002,local,2016
Buddism,196,59002,local,2016
Christianity,1510,59002,local,2016
Hindu,40044,59002,local,2016
Islam,105,59002,local,2016
Jainism,0,59002,local,2016
Kirat,0,59002,local,2016
Prakriti,6,59002,local,2016
Sikhism,0,59002,local,2016
Others,4,59002,local,2016
Bahai,0,59004,local,2016
Bon,0,59004,local,2016
Buddism,3131,59004,local,2016
Christianity,126,59004,local,2016
Hindu,21977,59004,local,2016
Islam,4,59004,local,2016
Jainism,0,59004,local,2016
Kirat,0,59004,local,2016
Prakriti,0,59004,local,2016
Sikhism,0,59004,local,2016
Others,2,59004,local,2016
Bahai,0,21,district,2016
Bon,11,21,district,2016
Buddism,10788,21,district,2016
Christianity,140,21,district,2016
Hindu,25745,21,district,2016
Islam,14,21,district,2016
Jainism,0,21,district,2016
Kirat,1,21,district,2016
Prakriti,0,21,district,2016
Sikhism,0,21,district,2016
Others,1,21,district,2016
Bahai,0,62007,local,2016
Bon,0,62007,local,2016
Buddism,205,62007,local,2016
Christianity,6,62007,local,2016
Hindu,8345,62007,local,2016
Islam,13,62007,local,2016
Jainism,0,62007,local,2016
Kirat,1,62007,local,2016
Prakriti,0,62007,local,2016
Sikhism,0,62007,local,2016
Others,1,62007,local,2016
Bahai,0,62004,local,2016
Bon,0,62004,local,2016
Buddism,2997,62004,local,2016
Christianity,0,62004,local,2016
Hindu,608,62004,local,2016
Islam,0,62004,local,2016
Jainism,0,62004,local,2016
Kirat,0,62004,local,2016
Prakriti,0,62004,local,2016
Sikhism,0,62004,local,2016
Others,0,62004,local,2016
Bahai,0,62001,local,2016
Bon,0,62001,local,2016
Buddism,1443,62001,local,2016
Christianity,1,62001,local,2016
Hindu,7,62001,local,2016
Islam,0,62001,local,2016
Jainism,0,62001,local,2016
Kirat,0,62001,local,2016
Prakriti,0,62001,local,2016
Sikhism,0,62001,local,2016
Others,0,62001,local,2016
Bahai,0,62006,local,2016
Bon,11,62006,local,2016
Buddism,3046,62006,local,2016
Christianity,1,62006,local,2016
Hindu,78,62006,local,2016
Islam,0,62006,local,2016
Jainism,0,62006,local,2016
Kirat,0,62006,local,2016
Prakriti,0,62006,local,2016
Sikhism,0,62006,local,2016
Others,0,62006,local,2016
Bahai,0,62003,local,2016
Bon,0,62003,local,2016
Buddism,383,62003,local,2016
Christianity,0,62003,local,2016
Hindu,1939,62003,local,2016
Islam,0,62003,local,2016
Jainism,0,62003,local,2016
Kirat,0,62003,local,2016
Prakriti,0,62003,local,2016
Sikhism,0,62003,local,2016
Others,0,62003,local,2016
Bahai,0,62002,local,2016
Bon,0,62002,local,2016
Buddism,2116,62002,local,2016
Christianity,1,62002,local,2016
Hindu,20,62002,local,2016
Islam,0,62002,local,2016
Jainism,0,62002,local,2016
Kirat,0,62002,local,2016
Prakriti,0,62002,local,2016
Sikhism,0,62002,local,2016
Others,0,62002,local,2016
Bahai,0,62008,local,2016
Bon,0,62008,local,2016
Buddism,597,62008,local,2016
Christianity,123,62008,local,2016
Hindu,9592,62008,local,2016
Islam,1,62008,local,2016
Jainism,0,62008,local,2016
Kirat,0,62008,local,2016
